o080020010011	RUT 2:1!1	cj	now	那时	וּֽ		2050b		C	H	c	conjunction							
o080020010012	RUT 2:1!1	prep	had	有	לְ		3807a		R	H	l	preposition							
o080020010013	RUT 2:1!1	noun	Naomi	拿俄米	נָעֳמִ֞י	 	5281		Np	H	5281	noun						004843001001000	
o080020010031	RUT 2:1!3	noun	relative	亲戚	מוֹדַ֣ע	 	4129		Ncmsa	H	4129	noun		masculine	singular	absolute		003738001001000	
o080020010041	RUT 2:1!4	prep	of	有	לְ		3807a		R	H	l	preposition							
o080020010042	RUT 2:1!4	noun	husband’s	丈夫	אִישָׁ֗		0376		Ncmsc	H	376	noun		masculine	singular	construct			
o080020010043	RUT 2:1!4	pron	her	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020010051	RUT 2:1!5	noun	man	人	אִ֚ישׁ	 	0376		Ncmsa	H	376	noun		masculine	singular	absolute			
o080020010061	RUT 2:1!6	adj	prominent	大	גִּבּ֣וֹר	 	1368		Aamsc	H	1368	adjective		masculine	singular	construct		001259001001000	
o080020010071	RUT 2:1!7	noun	rich	有钱	חַ֔יִל	 	2428		Ncmsa	H	2428	noun		masculine	singular	absolute		002242001001000	
o080020010081	RUT 2:1!8	prep	from	中	מִ		4480		R	H	m	preposition							
o080020010082	RUT 2:1!8	noun	family	家族	מִּשְׁפַּ֖חַת	 	4940		Ncfsc	H	4940	noun		feminine	singular	construct		004528001001000	
o080020010091	RUT 2:1!9	noun	Elimelech	以利米勒	אֱלִימֶ֑לֶךְ	 	0458		Np	H	458	noun						000422001001000	
o080020010101	RUT 2:1!10	cj	and		וּ		2050b		C	H	c	conjunction							
o080020010102	RUT 2:1!10	noun	name	名叫	שְׁמ֖		8034		Ncmsc	H	8034	noun		masculine	singular	construct		007436001001000	
o080020010103	RUT 2:1!10	pron	whose	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020010111	RUT 2:1!11	noun	Boaz	波阿斯	בֹּֽעַז	׃	1162		Np	H	1162	noun						001077001001000	
o080020020011	RUT 2:2!1	cj	and		וַ		2050b		C	H	c	conjunction							
o080020020012	RUT 2:2!1	verb	said	说	תֹּאמֶר֩	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020020021	RUT 2:2!2	noun	Ruth	路得	ר֨וּת	 	7327		Np	H	7327	noun						006732001001000	
o080020020031	RUT 2:2!3	art	the		הַ		1886a		Td	H	d	particle							
o080020020032	RUT 2:2!3	noun	Moabitess	摩押女子	מּוֹאֲבִיָּ֜ה	 	4125		Ngfsa	H	4125	noun		feminine	singular	absolute		003766001001000	
o080020020041	RUT 2:2!4	prep	to	对	אֶֽל	־	0413		R	H	413	preposition							
o080020020051	RUT 2:2!5	noun	Naomi	拿俄米	נָעֳמִ֗י	 	5281		Np	H	5281	noun						004843001001000	
o080020020061	RUT 2:2!6	verb	go	去	אֵֽלְכָה	־	1980	qal	Vqh1cs	H	3212	verb	first	common	singular			001824001002000	
o080020020071	RUT 2:2!7	ij	please	请	נָּ֤א	 	4994		Tj	H	4994	particle							
o080020020081	RUT 2:2!8	art	the		הַ		1886a		Td	H	d	particle							
o080020020082	RUT 2:2!8	noun	field	田	שָּׂדֶה֙	 	7704		Ncmsa	H	7704 b	noun		masculine	singular	absolute		006983001002000	
o080020020091	RUT 2:2!9	cj	and		וַ		2050b		C	H	c	conjunction							
o080020020092	RUT 2:2!9	verb	glean	捡	אֲלַקֳטָּ֣ה		3950	piel	Vph1cs	H	3950	verb	first	common	singular			003617001001000	
o080020020101	RUT 2:2!10	prep	among	在~中	בַ		0871a		Rd	H	b	preposition							
o080020020101ה	RUT 2:2!10	art	the			1886a		Td	H	d	particle							
o080020020102	RUT 2:2!10	noun	ears of grain	麦穗	שִׁבֳּלִ֔ים		7641		Ncfpa	H	7641 b	noun		feminine	plural	absolute			
o080020020111	RUT 2:2!11	adv	behind	在~后边	אַחַ֕ר	 	0310		R	H	310 a	preposition						000295002001000	
o080020020121	RUT 2:2!12	rel	whose	谁	אֲשֶׁ֥ר	 	0834		Tr	H	834 a	particle						000771001001000	
o080020020131	RUT 2:2!13	verb	find	蒙	אֶמְצָא	־	4672	qal	Vqi1cs	H	4672	verb	first	common	singular			004281001020000	
o080020020141	RUT 2:2!14	noun	favor	恩	חֵ֖ן	 	2580		Ncmsa	H	2580	noun		masculine	singular	absolute		002377001002000	
o080020020151	RUT 2:2!15	prep	in	在~中	בְּ		0871a		R	H	b	preposition							
o080020020152	RUT 2:2!15	noun	sight	眼	עֵינָ֑י		5869		Ncbdc	H	5869 a	noun		both	dual	construct		005388001001000	
o080020020153	RUT 2:2!15	pron	whose	他	ו	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020020161	RUT 2:2!16	cj	and		וַ		2050b		C	H	c	conjunction							
o080020020162	RUT 2:2!16	verb	said	说	תֹּ֥אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020020171	RUT 2:2!17	prep	to	对	לָ֖		3807a		R	H	l	preposition							
o080020020172	RUT 2:2!17	pron	her	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020020181	RUT 2:2!18	verb	go	去	לְכִ֥י	 	1980	qal	Vqv2fs	H	3212	verb	second	feminine	singular			001824001002000	
o080020020191	RUT 2:2!19	noun	daughter	女儿	בִתִּֽ		1323		Ncfsc	H	1323	noun		feminine	singular	construct		001220001007000	
o080020020192	RUT 2:2!19	pron	my	我	י	׃	2967a		Sp1cs	H		suffix	first	common	singular				
o080020030011	RUT 2:3!1	cj	so	所以	וַ		2050b		C	H	c	conjunction							
o080020030012	RUT 2:3!1	verb	went	去	תֵּ֤לֶךְ	 	1980	qal	Vqw3fs	H	3212	verb	third	feminine	singular			001824001002000	
o080020030021	RUT 2:3!2	cj	and		וַ		2050b		C	H	c	conjunction							
o080020030022	RUT 2:3!2	verb	went	来到	תָּבוֹא֙	 	0935	qal	Vqw3fs	H	935	verb	third	feminine	singular				
o080020030031	RUT 2:3!3	cj	and		וַ		2050b		C	H	c	conjunction							
o080020030032	RUT 2:3!3	verb	gleaned	拾取麦穗	תְּלַקֵּ֣ט	 	3950	piel	Vpw3fs	H	3950	verb	third	feminine	singular			003617001001000	
o080020030041	RUT 2:3!4	prep	in	里	בַּ		0871a		Rd	H	b	preposition							
o080020030041ה	RUT 2:3!4	art	the			1886a		Td	H	d	particle							
o080020030042	RUT 2:3!4	noun	field	田	שָּׂדֶ֔ה	 	7704		Ncmsa	H	7704 b	noun		masculine	singular	absolute		006983001002000	
o080020030051	RUT 2:3!5	prep	behind	在~后面	אַחֲרֵ֖י	 	0310		R	H	310 a	preposition						000295002001000	
o080020030061	RUT 2:3!6	art	the		הַ		1886a		Td	H	d	particle							
o080020030062	RUT 2:3!6	verb	reapers	收割	קֹּצְרִ֑ים	 	7114	qal	Vqrmpa	H	7114 b	verb		masculine	plural	absolute			
o080020030071	RUT 2:3!7	cj	and		וַ		2050b		C	H	c	conjunction							
o080020030072	RUT 2:3!7	verb	happened	到	יִּ֣קֶר	 	7136	qal	Vqw3ms	H	7136 a	verb	third	masculine	singular				
o080020030081	RUT 2:3!8	noun	chance	恰巧	מִקְרֶ֔		4745		Ncmsc	H	4745	noun		masculine	singular	construct		004348001002000	
o080020030082	RUT 2:3!8	pron	she	她	הָ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020030091	RUT 2:3!9	noun	part	块	חֶלְקַ֤ת	 	2513		Ncfsc	H	2513 a	noun		feminine	singular	construct		002317001001000	
o080020030101	RUT 2:3!10	art	the	这	הַ		1886a		Td	H	d	particle							
o080020030102	RUT 2:3!10	noun	field	田	שָּׂדֶה֙	 	7704		Ncmsa	H	7704 b	noun		masculine	singular	absolute		006983001002000	
o080020030111	RUT 2:3!11	prep	belonging to		לְ		3807a		R	H	l	preposition							
o080020030112	RUT 2:3!11	noun	Boaz	波阿斯	בֹ֔עַז	 	1162		Np	H	1162	noun						001077001001000	
o080020030121	RUT 2:3!12	rel	who		אֲשֶׁ֖ר	 	0834		Tr	H	834 a	particle						000771001001000	
o080020030131	RUT 2:3!13	prep	from	中	מִ		4480		R	H	m	preposition							
o080020030132	RUT 2:3!13	noun	family	家族	מִּשְׁפַּ֥חַת	 	4940		Ncfsc	H	4940	noun		feminine	singular	construct		004528001001000	
o080020030141	RUT 2:3!14	noun	Elimelech	以利米勒	אֱלִימֶֽלֶךְ	׃	0458		Np	H	458	noun						000422001001000	
o080020040011	RUT 2:4!1	cj	then	然后	וְ		2050b		C	H	c	conjunction							
o080020040012	RUT 2:4!1	ij	behold	看	הִנֵּה	־	2009		Tm	H	2009	particle							
o080020040021	RUT 2:4!2	noun	Boaz	波阿斯	בֹ֗עַז	 	1162		Np	H	1162	noun						001077001001000	
o080020040031	RUT 2:4!3	verb	came	来	בָּ֚א	 	0935	qal	Vqrmsa	H	935	verb		masculine	singular	absolute			
o080020040041	RUT 2:4!4	prep	from	从	מִ		4480		R	H	m	preposition							
o080020040042	RUT 2:4!4	noun			בֵּ֣ית	 	1035		Np	H	1035+	noun							
o080020040051	RUT 2:4!5	noun			לֶ֔חֶם	 	1035		Np	H	1035	noun							
o080020040061	RUT 2:4!6	cj	and		וַ		2050b		C	H	c	conjunction							
o080020040062	RUT 2:4!6	verb	said	说	יֹּ֥אמֶר	 	0559	qal	Vqw3ms	H	559	verb	third	masculine	singular			000512001001000	
o080020040071	RUT 2:4!7	prep	to	对	לַ		3807a		Rd	H	l	preposition							
o080020040071ה	RUT 2:4!7	art	the			1886a		Td	H	d	particle							
o080020040072	RUT 2:4!7	verb	reapers	收割	קּוֹצְרִ֖ים	 	7114	qal	Vqrmpa	H	7114 b	verb		masculine	plural	absolute			
o080020040081	RUT 2:4!8	noun	LORD	耶和华	יְהוָ֣ה	 	3068		Np	H	3068	noun						002823001001000	
o080020040091	RUT 2:4!9	prep	with	与~同在	עִמָּ		5973		R	H	5973 a	preposition							
o080020040092	RUT 2:4!9	pron	you	你们	כֶ֑ם	 	3641b		Sp2mp	H		suffix	second	masculine	plural				
o080020040101	RUT 2:4!10	cj	and		וַ		2050b		C	H	c	conjunction							
o080020040102	RUT 2:4!10	verb	said	回答	יֹּ֥אמְרוּ	 	0559	qal	Vqw3mp	H	559	verb	third	masculine	plural			000512001001000	
o080020040111	RUT 2:4!11	prep	to	对	ל֖		3807a		R	H	l	preposition							
o080020040112	RUT 2:4!11	pron	him	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020040121	RUT 2:4!12	verb	bless	赐福	יְבָרֶכְ		1288	piel	Vpi3ms	H	1288	verb	third	masculine	singular			001187002002000	
o080020040122	RUT 2:4!12	pron	you	你	ךָ֥	 	3509b		Sp2ms	H		suffix	second	masculine	singular				
o080020040131	RUT 2:4!13	noun	LORD	耶和华	יְהוָֽה	׃	3068		Np	H	3068	noun						002823001001000	
o080020050011	RUT 2:5!1	cj	and		וַ		2050b		C	H	c	conjunction							
o080020050012	RUT 2:5!1	verb	said	问	יֹּ֤אמֶר	 	0559	qal	Vqw3ms	H	559	verb	third	masculine	singular			000512001001000	
o080020050021	RUT 2:5!2	noun	Boaz	波阿斯	בֹּ֨עַז֙	 	1162		Np	H	1162	noun						001077001001000	
o080020050031	RUT 2:5!3	prep	to	对	לְ		3807a		R	H	l	preposition							
o080020050032	RUT 2:5!3	noun	servant	仆人	נַעֲר֔		5288		Ncmsc	H	5288	noun		masculine	singular	construct			
o080020050033	RUT 2:5!3	pron	his	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020050041	RUT 2:5!4	art	the	那	הַ		1886a		Td	H	d	particle							
o080020050042	RUT 2:5!4	verb	in charge	监督	נִּצָּ֖ב	 	5324	niphal	VNrmsa	H	5324	verb		masculine	singular	absolute		004882001005000	
o080020050051	RUT 2:5!5	prep	of		עַל	־	5921		R	H	5921 a	preposition							
o080020050061	RUT 2:5!6	art	the		הַ		1886a		Td	H	d	particle							
o080020050062	RUT 2:5!6	verb	reapers	收割	קּֽוֹצְרִ֑ים	 	7114	qal	Vqrmpa	H	7114 b	verb		masculine	plural	absolute			
o080020050071	RUT 2:5!7	prep	to		לְ		3807a		R	H	l	preposition							
o080020050072	RUT 2:5!7	pron	whom	谁	מִ֖י	 	4310		Ti	H	4310	particle						003938001001000	
o080020050081	RUT 2:5!8	art	the		הַ		1886a		Td	H	d	particle							
o080020050082	RUT 2:5!8	noun	young woman	女子	נַּעֲרָ֥ה	 	5291		Ncfsa	H	5291	noun		feminine	singular	absolute			
o080020050091	RUT 2:5!9	art	the		הַ		1886a		Td	H	d	particle							
o080020050092	RUT 2:5!9	adj	this	那	זֹּֽאת	׃	2063		Pdxfs	H	2063	pronoun	unknown: x	feminine	singular				
o080020060011	RUT 2:6!1	cj	and		וַ		2050b		C	H	c	conjunction							
o080020060012	RUT 2:6!1	verb	answered	回答	יַּ֗עַן	 	6030	qal	Vqw3ms	H	6030 b	verb	third	masculine	singular			005535001001000	
o080020060021	RUT 2:6!2	art	the	那	הַ		1886a		Td	H	d	particle							
o080020060022	RUT 2:6!2	noun	servant	仆人	נַּ֛עַר	 	5288		Ncmsa	H	5288	noun		masculine	singular	absolute			
o080020060031	RUT 2:6!3	art	the	那	הַ		1886a		Td	H	d	particle							
o080020060032	RUT 2:6!3	verb	in charge	监督	נִּצָּ֥ב	 	5324	niphal	VNrmsa	H	5324	verb		masculine	singular	absolute		004882001005000	
o080020060041	RUT 2:6!4	prep	of		עַל	־	5921		R	H	5921 a	preposition							
o080020060051	RUT 2:6!5	art	the		הַ		1886a		Td	H	d	particle							
o080020060052	RUT 2:6!5	verb	reapers	收割	קּוֹצְרִ֖ים	 	7114	qal	Vqrmpa	H	7114 b	verb		masculine	plural	absolute			
o080020060061	RUT 2:6!6	cj	and		וַ		2050b		C	H	c	conjunction							
o080020060062	RUT 2:6!6	verb	he said	说	יֹּאמַ֑ר	 	0559	qal	Vqw3ms	H	559	verb	third	masculine	singular			000512001001000	
o080020060071	RUT 2:6!7	noun	young ~ woman	女子	נַעֲרָ֤ה	 	5291		Ncfsa	H	5291	noun		feminine	singular	absolute			
o080020060081	RUT 2:6!8	noun	Moabite	摩押	מֽוֹאֲבִיָּה֙	 	4125		Ngfsa	H	4125	noun		feminine	singular	absolute		003766001001000	
o080020060091	RUT 2:6!9	pron	she	她	הִ֔יא	 	1931a		Pp3fs	H	1931	pronoun	third	feminine	singular			001803001001000	
o080020060101	RUT 2:6!10	art			הַ		1886a		Td	H	d	particle							
o080020060102	RUT 2:6!10	verb	came back	回来	שָּׁ֥בָה	 	7725	qal	Vqrfsa	H	7725	verb		feminine	singular	absolute		007225001028000	
o080020060111	RUT 2:6!11	prep	with	跟	עִֽם	־	5973		R	H	5973 a	preposition							
o080020060121	RUT 2:6!12	noun	Naomi	拿俄米	נָעֳמִ֖י	 	5281		Np	H	5281	noun						004843001001000	
o080020060131	RUT 2:6!13	prep	from	从	מִ		4480		R	H	m	preposition							
o080020060132	RUT 2:6!13	noun	country	地	שְּׂדֵ֥ה	 	7704		Ncmsc	H	7704 b	noun		masculine	singular	construct		006983001003000	
o080020060141	RUT 2:6!14	noun	Moab	摩押	מוֹאָֽב	׃	4124		Np	H	4124	noun						003765001002000	
o080020070011	RUT 2:7!1	cj	and		וַ		2050b		C	H	c	conjunction							
o080020070012	RUT 2:7!1	verb	said	说	תֹּ֗אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020070021	RUT 2:7!2	verb	glean	捡麦穗	אֲלַקֳטָה	־	3950	piel	Vph1cs	H	3950	verb	first	common	singular			003617001001000	
o080020070031	RUT 2:7!3	ij	please	请	נָּא֙	 	4994		Tj	H	4994	particle							
o080020070041	RUT 2:7!4	cj	and		וְ		2050b		C	H	c	conjunction							
o080020070042	RUT 2:7!4	verb	gather	捡	אָסַפְתִּ֣י	 	0622	qal	Vqq1cs	H	622	verb	first	common	singular			000569001002000	
o080020070051	RUT 2:7!5	prep	among	在~中间	בָֽ		0871a		Rd	H	b	preposition							
o080020070051ה	RUT 2:7!5	art						Td	H	d	particle							
o080020070052	RUT 2:7!5	noun	sheaves	禾捆	עֳמָרִ֔ים	 	6016		Ncmpa	H	6016 a	noun		masculine	plural	absolute		005521001001000	
o080020070061	RUT 2:7!6	prep	behind	在~后面	אַחֲרֵ֖י	 	0310		R	H	310 a	preposition						000295002001000	
o080020070071	RUT 2:7!7	art	the		הַ		1886a		Td	H	d	particle							
o080020070072	RUT 2:7!7	verb	reapers	收割	קּוֹצְרִ֑ים	 	7114	qal	Vqrmpa	H	7114 b	verb		masculine	plural	absolute			
o080020070081	RUT 2:7!8	cj	so		וַ		2050b		C	H	c	conjunction							
o080020070082	RUT 2:7!8	verb	came	来	תָּב֣וֹא	 	0935	qal	Vqw3fs	H	935	verb	third	feminine	singular				
o080020070091	RUT 2:7!9	cj	and		וַֽ		2050b		C	H	c	conjunction							
o080020070092	RUT 2:7!9	verb	remained	留	תַּעֲמ֗וֹד	 	5975	qal	Vqw3fs	H	5975	verb	third	feminine	singular				
o080020070101	RUT 2:7!10	prep	since	从~起	מֵ		4480		R	H	m	preposition							
o080020070102	RUT 2:7!10	adv	then		אָ֤ז	 	0227		D	H	227 b	adverb						000215001001000	
o080020070111	RUT 2:7!11	art	the		הַ		1886a		Td	H	d	particle							
o080020070112	RUT 2:7!11	noun	morning	早晨	בֹּ֨קֶר֙	 	1242		Ncmsa	H	1242	noun		masculine	singular	absolute		001149001001000	
o080020070121	RUT 2:7!12	cj	even	直	וְ		2050b		C	H	c	conjunction							
o080020070122	RUT 2:7!12	prep	until	一直~到	עַד	־	5704		R	H	5704	preposition						005236001002000	
o080020070131	RUT 2:7!13	adv	now	现在	עַ֔תָּה	 	6258		D	H	6258	adverb						005740001001000	
o080020070141	RUT 2:7!14	adj	except	除了	זֶ֛ה	 	2088		Pdxms	H	2088	pronoun	unknown: x	masculine	singular				
o080020070151	RUT 2:7!15	verb	sitting	坐	שִׁבְתָּ֥		3427	qal	Vqc	H	3427	verb						003136001006000	
o080020070152	RUT 2:7!15	pron	she	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020070161	RUT 2:7!16	art	the		הַ		1886a		Td	H	d	particle							
o080020070162	RUT 2:7!16	noun	shelter	屋子	בַּ֖יִת	 	1004		Ncmsa	H	1004 b	noun		masculine	singular	absolute		000931001001000	
o080020070171	RUT 2:7!17	adj	short	一会儿	מְעָֽט	׃	4592		Aamsa	H	4592	adjective		masculine	singular	absolute		004205001002000	
o080020080011	RUT 2:8!1	cj	so	所以	וַ		2050b		C	H	c	conjunction							
o080020080012	RUT 2:8!1	verb	said	说	יֹּאמֶר֩	 	0559	qal	Vqw3ms	H	559	verb	third	masculine	singular			000512001001000	
o080020080021	RUT 2:8!2	noun	Boaz	波阿斯	בֹּ֨עַז	 	1162		Np	H	1162	noun						001077001001000	
o080020080031	RUT 2:8!3	prep	to	对	אֶל	־	0413		R	H	413	preposition							
o080020080041	RUT 2:8!4	noun	Ruth	路得	ר֜וּת	 	7327		Np	H	7327	noun						006732001001000	
o080020080051	RUT 2:8!5	ptcl	?	吗	הֲ		1886b		Ti	H	i	particle						001736001001000	
o080020080052	RUT 2:8!5	adv	not	没有	ל֧וֹא	 	3808		Tn	H	3808	particle							
o080020080061	RUT 2:8!6	verb	listen	听	שָׁמַ֣עַתְּ	 	8085	qal	Vqp2fs	H	8085	verb	second	feminine	singular				
o080020080071	RUT 2:8!7	noun	daughter	女儿	בִּתִּ֗		1323		Ncfsc	H	1323	noun		feminine	singular	construct		001220001007000	
o080020080072	RUT 2:8!7	pron	my	我	י	 	2967a		Sp1cs	H		suffix	first	common	singular				
o080020080081	RUT 2:8!8	adv	not	不	אַל	־	0408		Tn	H	408	particle							
o080020080091	RUT 2:8!9	verb	go	去	תֵּלְכִי֙	 	1980	qal	Vqj2fs	H	3212	verb	second	feminine	singular			001824001002000	
o080020080101	RUT 2:8!10	prep	to	去	לִ		3807a		R	H	l	preposition							
o080020080102	RUT 2:8!10	verb	glean	捡麦穗	לְקֹט֙	 	3950	qal	Vqc	H	3950	verb						003617001001000	
o080020080111	RUT 2:8!11	prep	in	到~里	בְּ		0871a		R	H	b	preposition							
o080020080112	RUT 2:8!11	noun	field	田	שָׂדֶ֣ה	 	7704		Ncmsa	H	7704 b	noun		masculine	singular	absolute		006983001002000	
o080020080121	RUT 2:8!12	adj	another	别人	אַחֵ֔ר	 	0312		Aamsa	H	312	adjective		masculine	singular	absolute		000294001001000	
o080020080131	RUT 2:8!13	cj	and		וְ		2050b		C	H	c	conjunction							
o080020080132	RUT 2:8!13	cj	and	也	גַ֛ם	 	1571		Ta	H	1571	particle						001439001001000	
o080020080141	RUT 2:8!14	adv	don’t	不	לֹ֥א	 	3808		Tn	H	3808	particle							
o080020080151	RUT 2:8!15	verb	leave	离开	תַעֲבוּרִ֖י	 	5674	qal	Vqi2fs	H	5674 a	verb	second	feminine	singular				
o080020080161	RUT 2:8!16	prep	from		מִ		4480		R	H	m	preposition							
o080020080162	RUT 2:8!16	adj	this	这里	זֶּ֑ה	 	2088		Pdxms	H	2088	pronoun	unknown: x	masculine	singular				
o080020080171	RUT 2:8!17	cj	but	但	וְ		2050b		C	H	c	conjunction							
o080020080172	RUT 2:8!17	adv	here	这里	כֹ֥ה	 	3541		D	H	3541	adverb							
o080020080181	RUT 2:8!18	verb	stay	留	תִדְבָּקִ֖י		1692	qal	Vqi2fs	H	1692	verb	second	feminine	singular			001552001006000	
o080020080182	RUT 2:8!18	x			ן	 	4993b		Sn	H		suffix							
o080020080191	RUT 2:8!19	prep	with	和	עִם	־	5973		R	H	5973 a	preposition							
o080020080201	RUT 2:8!20	noun	young women	女仆们	נַעֲרֹתָֽ		5291		Ncfpc	H	5291	noun		feminine	plural	construct			
o080020080202	RUT 2:8!20	pron	my	我	י	׃	2967a		Sp1cs	H		suffix	first	common	singular				
o080020090011	RUT 2:9!1	noun	eyes	看	עֵינַ֜יִ		5869		Ncbdc	H	5869 a	noun		both	dual	construct		005388001001000	
o080020090012	RUT 2:9!1	pron	your	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080020090021	RUT 2:9!2	prep	on	在	בַּ		0871a		Rd	H	b	preposition							
o080020090021ה	RUT 2:9!2	art	the			1886a		Td	H	d	particle							
o080020090022	RUT 2:9!2	noun	field	田	שָּׂדֶ֤ה	 	7704		Ncmsa	H	7704 b	noun		masculine	singular	absolute		006983001002000	
o080020090031	RUT 2:9!3	rel	that	哪	אֲשֶׁר	־	0834		Tr	H	834 a	particle						000771001001000	
o080020090041	RUT 2:9!4	verb	harvesting	收割	יִקְצֹרוּ		7114	qal	Vqi3mp	H	7114 b	verb	third	masculine	plural				
o080020090042	RUT 2:9!4	x			ן֙	 	4993b		Sn	H		suffix							
o080020090051	RUT 2:9!5	cj	and		וְ		2050b		C	H	c	conjunction							
o080020090052	RUT 2:9!5	verb	go	去	הָלַ֣כְתִּ		1980	qal	Vqq2fs	H	1980	verb	second	feminine	singular			001824001002000	
o080020090061	RUT 2:9!6	prep	after	跟着	אַחֲרֵי		0310		R	H	310 a	preposition						000295002001000	
o080020090062	RUT 2:9!6	pron	them	他们	הֶ֔ן	 	2004		Sp3fp	H		suffix	third	feminine	plural				
o080020090071	RUT 2:9!7	ptcl	?	么	הֲ		1886b		Ti	H	i	particle						001736001001000	
o080020090072	RUT 2:9!7	adv	not	不是	ל֥וֹא	 	3808		Tn	H	3808	particle							
o080020090081	RUT 2:9!8	verb	ordered	吩咐	צִוִּ֛יתִי	 	6680	piel	Vpp1cs	H	6680	verb	first	common	singular				
o080020090091	RUT 2:9!9	om			אֶת	־	0853		To	H	853	particle						000792003001000	
o080020090101	RUT 2:9!10	art	the		הַ		1886a		Td	H	d	particle							
o080020090102	RUT 2:9!10	noun	young men	仆人	נְּעָרִ֖ים	 	5288		Ncmpa	H	5288	noun		masculine	plural	absolute			
o080020090111	RUT 2:9!11	prep		不	לְ		3807a		R	H	l	preposition							
o080020090112	RUT 2:9!11	prep	not	不	בִלְתִּ֣י	 	1115		C	H	1115	conjunction						001035001001000	
o080020090121	RUT 2:9!12	verb	touch	欺负	נָגְעֵ֑		5060	qal	Vqc	H	5060	verb						004638001005000	
o080020090122	RUT 2:9!12	pron	you	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080020090131	RUT 2:9!13	cj	when	当	וְ		2050b		C	H	c	conjunction							
o080020090132	RUT 2:9!13	verb	thirsty	渴	צָמִ֗ת	 	6770	qal	Vqq2fs	H	6770	verb	second	feminine	singular			006225001001000	
o080020090141	RUT 2:9!14	cj	then	就	וְ		2050b		C	H	c	conjunction							
o080020090142	RUT 2:9!14	verb	go	去	הָלַכְתְּ֙	 	1980	qal	Vqq2fs	H	1980	verb	second	feminine	singular			001824001002000	
o080020090151	RUT 2:9!15	prep	to	到	אֶל	־	0413		R	H	413	preposition							
o080020090161	RUT 2:9!16	art	the		הַ		1886a		Td	H	d	particle							
o080020090162	RUT 2:9!16	noun	jars	水缸	כֵּלִ֔ים	 	3627		Ncmpa	H	3627	noun		masculine	plural	absolute		003322001001000	
o080020090171	RUT 2:9!17	cj	and		וְ		2050b		C	H	c	conjunction							
o080020090172	RUT 2:9!17	verb	drink	喝	שָׁתִ֕ית	 	8354	qal	Vqq2fs	H	8354	verb	second	feminine	singular				
o080020090181	RUT 2:9!18	prep	from	即	מֵ		4480		R	H	m	preposition							
o080020090182	RUT 2:9!18	rel	what		אֲשֶׁ֥ר	 	0834		Tr	H	834 c	particle						000771001001000	
o080020090191	RUT 2:9!19	verb	drawn	打来~水	יִשְׁאֲב֖וּ		7579	qal	Vqi3mp	H	7579	verb	third	masculine	plural			007120001001000	
o080020090192	RUT 2:9!19	x			ן	 	4993b		Sn	H		suffix							
o080020090201	RUT 2:9!20	art	the		הַ		1886a		Td	H	d	particle							
o080020090202	RUT 2:9!20	noun	young men	仆人	נְּעָרִֽים	׃	5288		Ncmpa	H	5288	noun		masculine	plural	absolute			
o080020100011	RUT 2:10!1	cj	and	就	וַ		2050b		C	H	c	conjunction							
o080020100012	RUT 2:10!1	verb	fell	伏	תִּפֹּל֙	 	5307	qal	Vqw3fs	H	5307	verb	third	feminine	singular			004866001041000	
o080020100021	RUT 2:10!2	prep	on	于	עַל	־	5921		R	H	5921 a	preposition							
o080020100031	RUT 2:10!3	noun	face	脸	פָּנֶ֔י		6440		Ncbpc	H	6440	noun		both	plural	construct			
o080020100032	RUT 2:10!3	pron	her	她	הָ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020100041	RUT 2:10!4	cj	and		וַ		2050b		C	H	c	conjunction							
o080020100042	RUT 2:10!4	verb	bowed down	叩拜	תִּשְׁתַּ֖חוּ	 	7812a	unknown: v	Vvw3fs	H	7812	verb	third	feminine	singular			002154002001000	
o080020100051	RUT 2:10!5	noun	ground	地	אָ֑רְצָ		0776		Ncbsa	H	776	noun		both	singular	absolute		000715001001000	
o080020100052	RUT 2:10!5	x	to	在	ה	 	1886c		Sd	H		suffix							
o080020100061	RUT 2:10!6	cj	and		וַ		2050b		C	H	c	conjunction							
o080020100062	RUT 2:10!6	verb	said	说	תֹּ֣אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020100071	RUT 2:10!7	prep	to	对	אֵלָ֗י		0413		R	H	413	preposition							
o080020100072	RUT 2:10!7	pron	him	他	ו	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020100081	RUT 2:10!8	adv	why	为什么	מַדּוּעַ֩	 	4069		Ti	H	4069	particle							
